rho,	rhou,	rhov,	rhoet
1.95093e-05,	1.04899e-05,	3.4266e-06,	1.21302e-05
1.76395e-05,	9.48502e-06,	3.09578e-06,	1.0968e-05
1.59378e-05,	8.57048e-06,	2.79499e-06,	9.91026e-06
1.43903e-05,	7.73877e-06,	2.52171e-06,	8.94833e-06
1.29842e-05,	6.98297e-06,	2.27362e-06,	8.07421e-06
1.17074e-05,	6.29665e-06,	2.04855e-06,	7.28048e-06
1.05489e-05,	5.6739e-06,	1.84453e-06,	6.56029e-06
9.49862e-06,	5.10926e-06,	1.65971e-06,	5.90732e-06
8.54709e-06,	4.59768e-06,	1.49241e-06,	5.31572e-06
7.68568e-06,	4.13453e-06,	1.34109e-06,	4.78014e-06
6.90643e-06,	3.71552e-06,	1.2043e-06,	4.29561e-06
6.20202e-06,	3.33673e-06,	1.08076e-06,	3.85761e-06
5.56572e-06,	2.99455e-06,	9.69247e-07,	3.46194e-06
4.99137e-06,	2.68567e-06,	8.68671e-07,	3.10479e-06
4.47331e-06,	2.40704e-06,	7.78021e-07,	2.78263e-06
4.00637e-06,	2.15589e-06,	6.96376e-07,	2.49224e-06
3.5858e-06,	1.92967e-06,	6.22893e-07,	2.23068e-06
3.20727e-06,	1.72605e-06,	5.56803e-07,	1.99526e-06
2.86682e-06,	1.5429e-06,	4.97403e-07,	1.78352e-06
2.56083e-06,	1.37828e-06,	4.44054e-07,	1.5932e-06
2.28601e-06,	1.23043e-06,	3.96173e-07,	1.42227e-06
2.03936e-06,	1.09772e-06,	3.53228e-07,	1.26885e-06
1.81815e-06,	9.78695e-07,	3.14737e-07,	1.13124e-06
1.61989e-06,	8.72011e-07,	2.80262e-07,	1.00792e-06
1.44232e-06,	7.76458e-07,	2.49406e-07,	8.97455e-07
1.2834e-06,	6.90933e-07,	2.21806e-07,	7.98589e-07
1.14125e-06,	6.14436e-07,	1.97137e-07,	7.10162e-07
1.01421e-06,	5.46062e-07,	1.75102e-07,	6.31125e-07
9.00743e-07,	4.84989e-07,	1.55432e-07,	5.6053e-07
7.99464e-07,	4.30475e-07,	1.37886e-07,	4.97517e-07
7.09127e-07,	3.81848e-07,	1.22245e-07,	4.41311e-07
6.28604e-07,	3.38502e-07,	1.08311e-07,	3.91209e-07
5.56878e-07,	2.9989e-07,	9.59057e-08,	3.46579e-07
4.93029e-07,	2.65517e-07,	8.48694e-08,	3.0685e-07
4.36231e-07,	2.34938e-07,	7.50571e-08,	2.71507e-07
3.85738e-07,	2.07752e-07,	6.63388e-08,	2.40087e-07
3.4088e-07,	1.836e-07,	5.85975e-08,	2.12172e-07
3.01055e-07,	1.62156e-07,	5.17282e-08,	1.87388e-07
2.6572e-07,	1.43129e-07,	4.56367e-08,	1.65398e-07
2.3439e-07,	1.26258e-07,	4.02383e-08,	1.459e-07
2.06629e-07,	1.11308e-07,	3.54572e-08,	1.28623e-07
1.82046e-07,	9.80689e-08,	3.12255e-08,	1.13323e-07
1.60291e-07,	8.63527e-08,	2.74825e-08,	9.97829e-08
